# 1.因为最初全量导入PAAS平台时，模型唯一标识是由“模型名+日期”组成，后续批次新增的模型日期又与最初的导入的日期不一样，
#  所以导致模型唯一标识没有规律，不方便管理。因此以下这些模型唯一标识是从PAAS平台导出，方便后续更新模型时模型唯一标识不会有变化。
# 2.除了以下模型，后续新增的模型导入PAAS，模型唯一标识都是与模型名一样。
DATANAME,XMLID
TW_NB_MOBVEDIO_USR_D_JY,TW_NB_MOBVEDIO_USR_D_JY_20161128
TW_BASS_NBR_SIM_MO_JY,TW_BASS_NBR_SIM_MO_JY_20161128
TO_CORPMAIL_DOM_MO_JY,TO_CORPMAIL_DOM_MO_JY_20161128
TO_ESOP_BAT_BUSI_DTL_M_JY,TO_ESOP_BAT_BUSI_DTL_M_JY_20161128
TO_R_BLANKCARD_ALLOT_RECYCLE_D_JY,TO_R_BLANKCARD_ALLOT_RECYCLE_D_JY_20161128
TO_BASS_SN_ACTRE_DAY_JY,TO_BASS_SN_ACTRE_DAY_JY_20161128
TW_BASS_MULTNBR_REL_MO_JY,TW_BASS_MULTNBR_REL_MO_JY_20161128
TO_EB_BANK_SPAY_REL_D_JY,TO_EB_BANK_SPAY_REL_D_JY_20161128
TW_NB_WLAN_BUSI_D_JY,TW_NB_WLAN_BUSI_D_JY_20161128
TO_SJDCRMP_GROUP_MBR_LOG_D_JY,TO_SJDCRMP_GROUP_MBR_LOG_D_JY_20161128
TO_ESOP_BAT_BUSI_CHG_M_JY,TO_ESOP_BAT_BUSI_CHG_M_JY_20161128
TS_E_PKGCARD_SALE_BUSI_M_JY,TS_E_PKGCARD_SALE_BUSI_M_JY_20161128
TW_NB_WLAN_BUSI_M_JY,TW_NB_WLAN_BUSI_M_JY_20161128
TW_NB_MM_APP_DOWN_D_JY,TW_NB_MM_APP_DOWN_D_JY_20161128
TO_CXCRM_INVC_PRT_LOG_D_JY,TO_CXCRM_INVC_PRT_LOG_D_JY_20161128
TO_BASS_DELAY_DECR_IDAY_JY,TO_BASS_DELAY_DECR_IDAY_JY_20161128
TS_LOAD_QY_DEBT_BAL_RPT_MO_JY,TS_LOAD_QY_DEBT_BAL_RPT_MO_JY_20161128
TO_ESOP_WORKF_PRDCT_D_JY,TO_ESOP_WORKF_PRDCT_D_JY_20161128
TS_O_CALC_REWARD_TIM_M_JY,TS_O_CALC_REWARD_TIM_M_JY_20161128
TS_E_CHNL_COOPTERM_BONUS_ILLEGAL_M_JY,TS_E_CHNL_COOPTERM_BONUS_ILLEGAL_M_JY_20161128
TS_P_REPORT_USR_D_JY,TS_P_REPORT_USR_D_JY_20161128
TW_PERS_GPRS_FLUX_LAYER_M_JY,TW_PERS_GPRS_FLUX_LAYER_M_JY_20161128
TO_NGCC_KEY_TRACE_LOG_JY,TO_NGCC_KEY_TRACE_LOG_JY_20161128
TS_ESOP_PRDCT_UNIT_D_JY,TS_ESOP_PRDCT_UNIT_D_JY_20161128
TS_E_CRBT_ORDER_RELA_D_JY,TS_E_CRBT_ORDER_RELA_D_JY_20161128
TW_NB_MOBPAY_USR_M_JY,TW_NB_MOBPAY_USR_M_JY_20161128
TS_CXCRM_PRDCT_INF_D_JY,TS_CXCRM_PRDCT_INF_D_JY_20161128
TO_CRM_INVC_REC_D_JY,TO_CRM_INVC_REC_D_JY_20161128
TW_PERS_USR_CNTY_M_JY,TW_PERS_USR_CNTY_M_JY_20161128
TM_NB_SMS_BUSI_DTL_SRC_M_JY,TM_NB_SMS_BUSI_DTL_SRC_M_JY_20161128
TW_NB_SECUR_BUSI_M_JY,TW_NB_SECUR_BUSI_M_JY_20161128
TW_NB_COM139_BUSI_D_JY,TW_NB_COM139_BUSI_D_JY_20161128
TS_O_INTERNET_CHNL_HIS_M_JY,TS_O_INTERNET_CHNL_HIS_M_JY_20161128
TS_PERS_USR_D_JY,TS_PERS_USR_D_JY_20161128
TS_E_SOCCHL_REALNAM_REG_M_JY,TS_E_SOCCHL_REALNAM_REG_M_JY_20161128
TW_PERS_VOC_BUSI_M_JY,TW_PERS_VOC_BUSI_M_JY_20161128
TS_O_SYS_PARAM_M_JY,TS_O_SYS_PARAM_M_JY_20161128
TS_CRM_PRDCT_FLOW_DFN_D_JY,TS_CRM_PRDCT_FLOW_DFN_D_JY_20161128
TO_ESOP_ACPT_CUST_M_JY,TO_ESOP_ACPT_CUST_M_JY_20161128
TW_PERS_TERM_M_JY,TW_PERS_TERM_M_JY_20161128
TS_E_USR_LOGIN_LOG_D_JY,TS_E_USR_LOGIN_LOG_D_JY_20161128
TO_CXCRM_SRV_LOG_D_JY,TO_CXCRM_SRV_LOG_D_JY_20161128
TS_E_CHARGE_DISCOUNT_M_JY,TS_E_CHARGE_DISCOUNT_M_JY_20161128
TS_EB_CHARGE_AGENT_DTL_D_JY,TS_EB_CHARGE_AGENT_DTL_D_JY_20161128
TO_BASS_EBOX_PAY_ADAY_JY,TO_BASS_EBOX_PAY_ADAY_JY_20161128
TW_NB_MAIL139_USR_STS_D_JY,TW_NB_MAIL139_USR_STS_D_JY_20161128
TS_P_NTOP_USRGRP_NETLABLE_M_JY,TS_P_NTOP_USRGRP_NETLABLE_M_JY_20161128
TS_EB_BILL_RECHARGE_CHNL_D_JY,TS_EB_BILL_RECHARGE_CHNL_D_JY_20161128
TO_PERS_USIM_M_JY,TO_PERS_USIM_M_JY_20161128
TS_WRN_WORKF_STAT_JY,TS_WRN_WORKF_STAT_JY_20161128
TO_NB_CPRINT_USR_ORDR_M_JY,TO_NB_CPRINT_USR_ORDR_M_JY_20161128
TS_BASS_BILL_PRT_ITEM_JY,TS_BASS_BILL_PRT_ITEM_JY_20161128
TW_GMCC_USR_VEST_JSSC_M_JY,TW_GMCC_USR_VEST_JSSC_M_JY_20161128
TR_R_NE_RNC_D_JY,TR_R_NE_RNC_D_JY_O_TCTY20161130
TO_BASS_PAYSTAT_MO_JY,TO_BASS_PAYSTAT_MO_JY_20161128
TM_QY_DEBT_BAL_RPT_JY,TM_QY_DEBT_BAL_RPT_JY_20161128
TS_BASS_BILL_ITEM_SET_JY,TS_BASS_BILL_ITEM_SET_JY_20161128
TW_NB_PCA_BUSI_M_JY,TW_NB_PCA_BUSI_M_JY_20161128
TO_NGCC_AUTO_OPR_LOG_JY,TO_NGCC_AUTO_OPR_LOG_JY_20161128
TS_O_BALANCE_RES_I_D_JY,TS_O_BALANCE_RES_I_D_JY_20161128
TO_HWCRM_ACPT_INVC_M_JY,TO_HWCRM_ACPT_INVC_M_JY_20161128
TO_ESOP_NOT_INNER_MBR_D_JY,TO_ESOP_NOT_INNER_MBR_D_JY_20161128
TO_BASS_HOMEMBR_OPR_DAY_JY,TO_BASS_HOMEMBR_OPR_DAY_JY_20161128
TS_EB_SJDRHJF_FIXFEE_DISC_D_JY,TS_EB_SJDRHJF_FIXFEE_DISC_D_JY_20161128
TO_P_HSC_ORDR_REL_M_JY,TO_P_HSC_ORDR_REL_M_JY_20161128
TO_BASS_AIR_CHRG_MO_JY,TO_BASS_AIR_CHRG_MO_JY_20161128
TO_P_CUST_LOG_D_JY,TO_P_CUST_LOG_D_JY_20161128
TS_E_SOC_REWARD_STAR_M_JY,TS_E_SOC_REWARD_STAR_M_JY_20161128
TW_NB_CR_BUSI_M_JY,TW_NB_CR_BUSI_M_JY_20161128
TO_SJDCRM_BASS_INF_CHG_LOG_JY,TO_SJDCRM_BASS_INF_CHG_LOG_JY_20161128
TO_SJDRHJF_EBOX_BAL_IDAY_JY,TO_SJDRHJF_EBOX_BAL_IDAY_JY_20161128
TS_RHJF_DELAY_DECR_D_JY,TS_RHJF_DELAY_DECR_D_JY_20161128
TO_VIP_FREE_CNT_MO_JY,TO_VIP_FREE_CNT_MO_JY_20161128
TO_RHJF_PRDCT_USE_M_JY,TO_RHJF_PRDCT_USE_M_JY_20161128
TS_R_DICT_M_JY,TS_R_DICT_M_JY_20161128
TO_ESOP_USR_RES_M_JY,TO_ESOP_USR_RES_M_JY_20161128
TS_RHJF_DELAY_DECR_M_JY,TS_RHJF_DELAY_DECR_M_JY_20161128
TW_PERS_REAL_NAME_INFO_D_JY,TW_PERS_REAL_NAME_INFO_D_JY_20161128
TO_R_PKGCARD_ALLOT_RECYCLE_D_JY,TO_R_PKGCARD_ALLOT_RECYCLE_D_JY_20161128
TO_SJDCRM_E_ORDR_D_JY,TO_SJDCRM_E_ORDR_D_JY_20161128
TO_BASS_SW_MONOR_DAY_JY,TO_BASS_SW_MONOR_DAY_JY_20161128
TW_NB_FETION_USR_HIS_D_JY,TW_NB_FETION_USR_HIS_D_JY_20161128
TO_P_BBNET_USR_ATTR_D_JY,TO_P_BBNET_USR_ATTR_D_JY_20161128
TS_E_COOP_TERM_BONUS_STD_M_JY,TS_E_COOP_TERM_BONUS_STD_M_JY_20161128
TS_BASS_EBOX_UNIT_JY,TS_BASS_EBOX_UNIT_JY_20161128
TS_O_SPDTS_CORP_PAYAGENT_CONF_M_JY,TS_O_SPDTS_CORP_PAYAGENT_CONF_M_JY_20161128
TO_BASS_MULTNBR_REL_ADAY_JY,TO_BASS_MULTNBR_REL_ADAY_JY_20161128
TO_BASS_CARDRES_OPRLOG_JY,TO_BASS_CARDRES_OPRLOG_JY_20161128
TO_CLUB_REG_USR_MO_JY,TO_CLUB_REG_USR_MO_JY_20161128
TO_CHNL_BLANKCARD_D_JY,TO_CHNL_BLANKCARD_D_JY_20161128
TW_PERS_INTEGRAL_M_JY,TW_PERS_INTEGRAL_M_JY_20161128
TO_MMPLN_ONLN_DVLPR_MO_JY,TO_MMPLN_ONLN_DVLPR_MO_JY_20161128
TO_CXCRM_ORDER_FEE_DTL_DAY_JY,TO_CXCRM_ORDER_FEE_DTL_DAY_JY_20161128
TS_ESOP_SYS_FUNC_D_JY,TS_ESOP_SYS_FUNC_D_JY_20161128
TW_PERS_OUTNET_USR_D_JY,TW_PERS_OUTNET_USR_D_JY_20161128
TW_NB_SECUR_BUSI_D_JY,TW_NB_SECUR_BUSI_D_JY_20161128
TW_NB_MAIL139_USR_M_JY,TW_NB_MAIL139_USR_M_JY_20161128
TO_CRM_PKG_PRDCT_D_JY,TO_CRM_PKG_PRDCT_D_JY_20161128
TO_MMPLN_WRK_DLOAD_MO_JY,TO_MMPLN_WRK_DLOAD_MO_JY_20161128
TO_CRM_ACPT_OPER_INF_D_JY,TO_CRM_ACPT_OPER_INF_D_JY_20161128
TR_R_NE_WLAN_HOTSPOT_D_YF,TR_R_NE_WLAN_HOTSPOT_D_YF_O_TCTY20161130
TR_R_NBR_VLAN_D_YF,TR_R_NBR_VLAN_D_YF_O_TCTY20161130
TW_NET_KEYWD_D_YF,TW_NET_KEYWD_D_YF_O_TCTY20161130
TW_NB_PCA_USR_ORDR_D_YF,TW_NB_PCA_USR_ORDR_D_YF_20161128
TO_M_RTN_MARK_LOG_HIS_M_YF,TO_M_RTN_MARK_LOG_HIS_M_YF_20161128
TR_R_PARM_FW_D_YF,TR_R_PARM_FW_D_YF_O_TCTY20161130
TO_E_PARSE_LTE_HTTP_D_YF,TO_E_PARSE_LTE_HTTP_D_YF_O_TCTY20161130
TW_CORP_PRDCT_RECACT_M_YF,TW_CORP_PRDCT_RECACT_M_YF_20161128
TR_R_NE_CMNET_D_YF,TR_R_NE_CMNET_D_YF_O_TCTY20161130
TW_NET_KEYWD_M_YF,TW_NET_KEYWD_M_YF_O_TCTY20161130
TO_E_CS_AIU_HO_CDR_YF,TO_E_CS_AIU_HO_CDR_YF_O_TCTY20161130
TW_PERS_FAMHOME_USR_M_YF,TW_PERS_FAMHOME_USR_M_YF_20161128
TO_P_THRD_RGST_RLNAM_D_YF,TO_P_THRD_RGST_RLNAM_D_YF_20161128
TO_RHJF_GOTONE_SPAY_D_JY,TO_RHJF_GOTONE_SPAY_D_JY_20161128
TS_LOAD_BOSS_NEWBAL_DAY_JY,TS_LOAD_BOSS_NEWBAL_DAY_JY_20161128
TO_RHJF_FIX_CHG_LOG_D_JY,TO_RHJF_FIX_CHG_LOG_D_JY_20161128
TO_HWCRM_OPEN_SIM_D_JY,TO_HWCRM_OPEN_SIM_D_JY_20161128
TW_NGCC_ZNTS_CRT_COMP_MO_JY,TW_NGCC_ZNTS_CRT_COMP_MO_JY_20161128
TS_LOAD_GIFT_ACCOUNT_BAL_MO_JY,TS_LOAD_GIFT_ACCOUNT_BAL_MO_JY_20161128
TS_BASS_MKPLN_OPR_JY,TS_BASS_MKPLN_OPR_JY_20161128
TO_PERS_USIM_D_JY,TO_PERS_USIM_D_JY_20161128
TR_R_NBR_IPPOOL_D_YF,TR_R_NBR_IPPOOL_D_YF_O_TCTY20161130
TR_R_JK_CUSTOMER_D_YF,TR_R_JK_CUSTOMER_D_YF_O_TCTY20161130
TR_R_NBR_IPADDR_D_YF,TR_R_NBR_IPADDR_D_YF_O_TCTY20161130
TR_R_NE_SWRT_D_YF,TR_R_NE_SWRT_D_YF_O_TCTY20161130
TR_R_FAM_SERVICE_D_YF,TR_R_FAM_SERVICE_D_YF_O_TCTY20161130
TR_R_NUMBEROBJECT_D_YF,TR_R_NUMBEROBJECT_D_YF_O_TCTY20161130
TR_R_LOCATION_POSITION_D_YF,TR_R_LOCATION_POSITION_D_YF_O_TCTY20161130
TO_E_CS_AIU_MM_CDR_YF,TO_E_CS_AIU_MM_CDR_YF_O_TCTY20161130
TO_E_TEL_SGNL_ENCRP_4G_D_YF,TO_E_TEL_SGNL_ENCRP_4G_D_YF_O_TCTY20161130
TR_R_NE_WLAN_AP_D_YF,TR_R_NE_WLAN_AP_D_YF_O_TCTY20161130
TR_R_NE_DNS_D_YF,TR_R_NE_DNS_D_YF_O_TCTY20161130
TO_MMPLN_ONLN_DVLPR_DAY_JY,TO_MMPLN_ONLN_DVLPR_DAY_JY_20161128
TO_SCP_CHRG_JY,TO_SCP_CHRG_JY_20161128
TO_CRUSR_ORDR_MO_JY,TO_CRUSR_ORDR_MO_JY_20161128
TO_RHJF_UNFIN_BILL_WOFFITEM_IDAY_JY,TO_RHJF_UNFIN_BILL_WOFFITEM_IDAY_JY_20161128
TS_R_CUSTMD_TERM_SALES_M_JY,TS_R_CUSTMD_TERM_SALES_M_JY_20161128
TO_SJDCRM_BASS_EBOX_PAY_ADAY_JY,TO_SJDCRM_BASS_EBOX_PAY_ADAY_JY_20161128
TO_CXCRM_ORDER_BACK_DAY_JY,TO_CXCRM_ORDER_BACK_DAY_JY_20161128
TS_HWCRM_PARAM_VAL_D_JY,TS_HWCRM_PARAM_VAL_D_JY_20161128
TS_LOAD_MRKT_BUSI_INCOME_TOTAL_DAY_JY,TS_LOAD_MRKT_BUSI_INCOME_TOTAL_DAY_JY_20161128
TS_E_SJDCRM_SMS_SEND_HIS_D_JY,TS_E_SJDCRM_SMS_SEND_HIS_D_JY_20161128
TS_CXCRM_CORP_PRDCT_SUBATR_JY,TS_CXCRM_CORP_PRDCT_SUBATR_JY_20161128
TO_RHJF_INVC_DEAL_M_JY,TO_RHJF_INVC_DEAL_M_JY_20161128
TS_EB_BILL_CYC_D_JY,TS_EB_BILL_CYC_D_JY_20161128
TM_QY_INCOME_RPT_JY,TM_QY_INCOME_RPT_JY_20161128
TO_BASS_SN_ACT_DAY_JY,TO_BASS_SN_ACT_DAY_JY_20161128
TS_EB_INVOICE_DEAL_LOG_D_JY,TS_EB_INVOICE_DEAL_LOG_D_JY_20161128
TO_E_REAL_USR_REG_D_JY,TO_E_REAL_USR_REG_D_JY_20161128
TW_NB_MOBNEWS_USR_D_JY,TW_NB_MOBNEWS_USR_D_JY_20161128
TO_RHJF_HANG_DATA_D_JY,TO_RHJF_HANG_DATA_D_JY_20161128
TS_E_139_139CLUB_CANCEL_M_JY,TS_E_139_139CLUB_CANCEL_M_JY_20161128
TO_R_SELFCHNL_TERM_SELL_M_JY,TO_R_SELFCHNL_TERM_SELL_M_JY_20161128
TM_MOB_STOCK_JY,TM_MOB_STOCK_JY_20161128
TW_NB_DOUBT_TDNET_LOCK_USR_M_JY,TW_NB_DOUBT_TDNET_LOCK_USR_M_JY_20161128
TS_E_NTOP_INFO_CONN_M_JY,TS_E_NTOP_INFO_CONN_M_JY_20161128
TO_SJDCRM_PRDCT_REL_D_JY,TO_SJDCRM_PRDCT_REL_D_JY_20161128
TS_ESOP_WORKF_DFN_D_JY,TS_ESOP_WORKF_DFN_D_JY_20161128
TO_R_XXT_PORT_AGENT_REL_M_JY,TO_R_XXT_PORT_AGENT_REL_M_JY_20161128
TO_BASS_EMPT_YSIM_DAY_JY,TO_BASS_EMPT_YSIM_DAY_JY_20161128
TO_RHJF_DECR_DATA_LOG_D_JY,TO_RHJF_DECR_DATA_LOG_D_JY_20161128
TS_BASS_PRDCT_JY,TS_BASS_PRDCT_JY_20161128
TW_CORP_INCOME_JY,TW_CORP_INCOME_JY_20161128
TO_BASS_EBOX_CHGLOG_JY,TO_BASS_EBOX_CHGLOG_JY_20161128
TW_PERS_FAMHOME_INF_D_JY,TW_PERS_FAMHOME_INF_D_JY_20161128
TO_SJDCRM_EBOX_CHNL_D_JY,TO_SJDCRM_EBOX_CHNL_D_JY_20161128
TW_CS_12580_USR_USE_D_JY,TW_CS_12580_USR_USE_D_JY_20161128
TO_ESOP_SRV_REQ_LOG_M_JY,TO_ESOP_SRV_REQ_LOG_M_JY_20161128
TW_PERS_HOMEBRB_FLUX_USEAGE_D_JY,TW_PERS_HOMEBRB_FLUX_USEAGE_D_JY_20161128
TW_BASS_CUST_INTEGRAL_MO_YF,TW_BASS_CUST_INTEGRAL_MO_YF_20161128
TR_R_NE_PS_CE_D_YF,TR_R_NE_PS_CE_D_YF_O_TCTY20161130
TR_R_FAM_SERVICEOBJECT_D_YF,TR_R_FAM_SERVICEOBJECT_D_YF_O_TCTY20161130
TW_NB_MOBNEWS_O_USR_M_YF,TW_NB_MOBNEWS_O_USR_M_YF_20161128
TR_R_JK_CALLCENTER_D_YF,TR_R_JK_CALLCENTER_D_YF_O_TCTY20161130
TR_TD_CELL_YF,TR_TD_CELL_YF_O_TCTY20161130
TW_CORP_CUST_DELEGATE_INF_D_JY,TW_CORP_CUST_DELEGATE_INF_D_JY_20161128
TO_BASS_SIM_RES_YC_MO_JY,TO_BASS_SIM_RES_YC_MO_JY_20161128
TO_PERS_USIM_ADAY_D_JY,TO_PERS_USIM_ADAY_D_JY_20161128
TO_RHJF_DRAW_LOG_D_JY,TO_RHJF_DRAW_LOG_D_JY_20161128
TO_SJDCRM_ORDER_FEE_DTL_DAY_JY,TO_SJDCRM_ORDER_FEE_DTL_DAY_JY_20161128
TS_E_PBOSS_BUSIDTL_HIS_BACK_M_JY,TS_E_PBOSS_BUSIDTL_HIS_BACK_M_JY_20161128
TO_CRM_OPER_INF_D_JY,TO_CRM_OPER_INF_D_JY_20161128
TO_EB_MNET_RIMDT_DTL3_D_JY,TO_EB_MNET_RIMDT_DTL3_D_JY_20161128
TW_CORP_GPFLUX_M_JY,TW_CORP_GPFLUX_M_JY_20161128
TS_E_SJDCRM_GIFT_ACCEPT_LOG_M_JY,TS_E_SJDCRM_GIFT_ACCEPT_LOG_M_JY_20161128
TO_CXCRM_SIMRES_LOG_D_JY,TO_CXCRM_SIMRES_LOG_D_JY_20161128
TW_CHNL_INF_D_JY,TW_CHNL_INF_D_JY_20161128
TR_R_JK_MDV_D_YF,TR_R_JK_MDV_D_YF_O_TCTY20161130
TR_R_LOCATION_ROOM_D_YF,TR_R_LOCATION_ROOM_D_YF_O_TCTY20161130
TR_R_NE_OMCR_D_YF,TR_R_NE_OMCR_D_YF_O_TCTY20161130
TO_E_LTE_S1U_S6A_CDR_YF,TO_E_LTE_S1U_S6A_CDR_YF_O_TCTY20161130
TR_R_NE_IPMAN_D_YF,TR_R_NE_IPMAN_D_YF_O_TCTY20161130
TO_P_23G_LACI_D_YF,TO_P_23G_LACI_D_YF_O_TCTY20161130
TO_E_CS_AIU_MTSMS_CDR_YF,TO_E_CS_AIU_MTSMS_CDR_YF_O_TCTY20161130
TO_E_UU_CDR_YF,TO_E_UU_CDR_YF_O_TCTY20161130
TO_E_LTE_S1U_S10S11_CDR_YF,TO_E_LTE_S1U_S10S11_CDR_YF_O_TCTY20161130
TO_CRM_USR_RES_D_JY,TO_CRM_USR_RES_D_JY_20161128
TS_E_PREPAY_PLAN_AGENT_PAYED_D_JY,TS_E_PREPAY_PLAN_AGENT_PAYED_D_JY_20161128
TO_CXCRM_ACPT_PAY_LOG_D_JY,TO_CXCRM_ACPT_PAY_LOG_D_JY_20161128
TW_IMEI_USRCALL_MO_JY,TW_IMEI_USRCALL_MO_JY_20161128
TO_MMPLN_USR_ORDER_DAY_JY,TO_MMPLN_USR_ORDER_DAY_JY_20161128
TO_CXCRM_ACPT_MAIL_D_JY,TO_CXCRM_ACPT_MAIL_D_JY_20161128
TO_ESOP_SRV_LOG_D_JY,TO_ESOP_SRV_LOG_D_JY_20161128
TO_CORP_DELEGATE_INF_D_JY,TO_CORP_DELEGATE_INF_D_JY_20161128
TW_NB_COM139_CDR_D_JY,TW_NB_COM139_CDR_D_JY_20161128
TW_SJDCRM_BASS_USR_CREDIT_MO_JY,TW_SJDCRM_BASS_USR_CREDIT_MO_JY_20161128
TS_E_CRM_GRP_PRINT_LOG_D_JY,TS_E_CRM_GRP_PRINT_LOG_D_JY_TCTY20161130
TS_FETION_GRP_ARRV_VGOP_DAY_JY,TS_FETION_GRP_ARRV_VGOP_DAY_JY_TCTY20161130
TYJ_SP_SETL_JY,TYJ_SP_SETL_JY_TCTY20161130
TW_CORP_STDPRDCT_JY,TW_CORP_STDPRDCT_JY_TCTY20161130
TS_PRDCT_GFT_RULE_DTL_D_JY,TS_PRDCT_GFT_RULE_DTL_D_JY_TCTY20161130
TS_P_CRM_CUST_ADDR_D_JY,TS_P_CRM_CUST_ADDR_D_JY_TCTY20161130
TS_PRDCT_GFT_RULE_DFN_D_JY,TS_PRDCT_GFT_RULE_DFN_D_JY_TCTY20161130
TS_O_CRM_PRDCT_SMS_CONF_D_JY,TS_O_CRM_PRDCT_SMS_CONF_D_JY_TCTY20161130
TS_E_CRM_SUBS_RECYCLE_D_JY,TS_E_CRM_SUBS_RECYCLE_D_JY_TCTY20161130
TYJ_BUSI_REP_MO_JY,TYJ_BUSI_REP_MO_JY_TCTY20161130
TS_E_CRM_ESIGN_ORDR_D_JY,TS_E_CRM_ESIGN_ORDR_D_JY_TCTY20161130
TS_E_CRM_USRPWD_LOG_D_JY,TS_E_CRM_USRPWD_LOG_D_JY_TCTY20161130
TS_P_CRM_CUST_ADDR_REL_D_JY,TS_P_CRM_CUST_ADDR_REL_D_JY_TCTY20161130
TR_O_FAM_PRDCT_REL_D_CZ,TR_O_FAM_PRDCT_REL_D_CZ_20161128
TW_PERS_ARPU_SNAP_USR_TRACK_M_CZ,TW_PERS_ARPU_SNAP_USR_TRACK_M_CZ_20161128
TW_NB_MOBVEDIO_USR_M_CZ,TW_NB_MOBVEDIO_USR_M_CZ_20161128
TO_CR_DWN_TOPGD_CZ,TO_CR_DWN_TOPGD_CZ_20161128
TO_RHJF_WF_EBOX_BAL_MO_CZ,TO_RHJF_WF_EBOX_BAL_MO_CZ_20161128
TW_PERS_USR_LACI_M_CZ,TW_PERS_USR_LACI_M_CZ_20161128
TO_BASS_SCUST_ADAY_CZ,TO_BASS_SCUST_ADAY_CZ_20161128
TS_LOAD_MRKT_BUSI_CHARGE_TOTAL_DAY_CZ,TS_LOAD_MRKT_BUSI_CHARGE_TOTAL_DAY_CZ_20161128
TO_R_PKGCARD_IN_STORE_D_CZ,TO_R_PKGCARD_IN_STORE_D_CZ_20161128
TW_PERS_FAMHOME_INF_D_CZ,TW_PERS_FAMHOME_INF_D_CZ_20161128
TO_SJDCRM_EBOX_CHNL_D_CZ,TO_SJDCRM_EBOX_CHNL_D_CZ_20161128
TW_PERS_CUST_BILL_M_CZ,TW_PERS_CUST_BILL_M_CZ_20161128
TW_CS_12580_USR_USE_D_CZ,TW_CS_12580_USR_USE_D_CZ_20161128
TO_ESOP_SRV_REQ_LOG_M_CZ,TO_ESOP_SRV_REQ_LOG_M_CZ_20161128
TW_PERS_HOMEBRB_FLUX_USEAGE_D_CZ,TW_PERS_HOMEBRB_FLUX_USEAGE_D_CZ_20161128
TS_LOAD_QY_ACCT_BAL_RPT_CZ,TS_LOAD_QY_ACCT_BAL_RPT_CZ_20161128
TO_ESOP_WORKF_EPT_D_CZ,TO_ESOP_WORKF_EPT_D_CZ_20161128
TW_TERM_USR_IMEI_USE_STK_M_CZ,TW_TERM_USR_IMEI_USE_STK_M_CZ_20161128
TS_LOAD_GIFT_DST_MO_CZ,TS_LOAD_GIFT_DST_MO_CZ_20161128
TS_RHJF_ICP_BUSI_BILL_ACCT_D_CZ,TS_RHJF_ICP_BUSI_BILL_ACCT_D_CZ_20161128
TO_VIP_AIR_SERV_MO_CZ,TO_VIP_AIR_SERV_MO_CZ_20161128
TO_E_FREE_CHG_LOG_M_CZ,TO_E_FREE_CHG_LOG_M_CZ_20161128
TO_HWCRM_USR_STS_LOG_D_CZ,TO_HWCRM_USR_STS_LOG_D_CZ_20161128
TO_HWCRM_BAT_HIS_D_CZ,TO_HWCRM_BAT_HIS_D_CZ_20161128
TO_CORPMAIL_USR_MO_CZ,TO_CORPMAIL_USR_MO_CZ_20161128
TO_ESOP_INVC_RES_D_CZ,TO_ESOP_INVC_RES_D_CZ_20161128
TO_SMSCHNL_REQ_LOG_CZ,TO_SMSCHNL_REQ_LOG_CZ_20161128
TO_CHRG_CHK_RSLT_D_CZ,TO_CHRG_CHK_RSLT_D_CZ_20161128
TS_M_CORP_MBR_MP_M_CZ,TS_M_CORP_MBR_MP_M_CZ_20161128
TO_INCDECR_DATA_MO_CZ,TO_INCDECR_DATA_MO_CZ_20161128
TS_10086_MANUAL_STAT_CZ,TS_10086_MANUAL_STAT_CZ_20161128
TO_BASS_SW_ORDERR_DAY_CZ,TO_BASS_SW_ORDERR_DAY_CZ_20161128
TS_HWCRM_AREA_D_CZ,TS_HWCRM_AREA_D_CZ_20161128
TO_BASS_CARD_RES_MO_YC_CZ,TO_BASS_CARD_RES_MO_YC_CZ_20161128
TS_O_SMSBH_FLUXEXPAND_DNDUSR_D_CZ,TS_O_SMSBH_FLUXEXPAND_DNDUSR_D_CZ_20161128
TO_NGCC_AUTO_SERV_NAM_CZ,TO_NGCC_AUTO_SERV_NAM_CZ_20161128
TO_VIP_HAIR_SERV_REC_MO_CZ,TO_VIP_HAIR_SERV_REC_MO_CZ_20161128
TO_CLUB_REG_USR_DAY_CZ,TO_CLUB_REG_USR_DAY_CZ_20161128
TS_ESOP_PARAM_VAL_D_CZ,TS_ESOP_PARAM_VAL_D_CZ_20161128
TW_CHNL_INNET_INF_M_CZ,TW_CHNL_INNET_INF_M_CZ_20161128
TS_O_CHNL_STAR_REWARD_EVAL_COEFF_M_CZ,TS_O_CHNL_STAR_REWARD_EVAL_COEFF_M_CZ_20161128
TO_BASS_OTHCM_RES_MO_YC_CZ,TO_BASS_OTHCM_RES_MO_YC_CZ_20161128
TO_CORP_DELEGATE_INF_D_CZ,TO_CORP_DELEGATE_INF_D_CZ_20161128
TO_BASS_PRIV_ATTR_DAY_CZ,TO_BASS_PRIV_ATTR_DAY_CZ_20161128
TO_CRM_USR_RES_D_CZ,TO_CRM_USR_RES_D_CZ_20161128
TS_E_PREPAY_PLAN_AGENT_PAYED_D_CZ,TS_E_PREPAY_PLAN_AGENT_PAYED_D_CZ_20161128
TO_CXCRM_ACPT_PAY_LOG_D_CZ,TO_CXCRM_ACPT_PAY_LOG_D_CZ_20161128
TW_IMEI_USRCALL_MO_CZ,TW_IMEI_USRCALL_MO_CZ_20161128
